StoreID|TRANSACTION_ID|Date|TRANS_HOUR|TRANS_MINUTE|CASHIER_NUMBER|TERMINAL_NUMBER|UPC|Name|CATEGORY|CATEGORY_SUB_KEY_Name|DEPT_KEY_Name|DEPT_MASTER_KEY_Name|Quantity|Price|Sales|DAY_KEY|FiscalMonth|FiscalQtr|FiscalYear
6745|20190427465147|2019-04-27|18|5|240|9|2150000057|LAWRY SEASONED SALT|SPICES|SPICESSEASON SALT|GROCERY FS|Grocery|1|2.08|2.08|20190427|4|2|2019
6745|20190427465312|2019-04-27|18|8|600|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427464866|2019-04-27|18|1|175|6|2640000020|DG BUTTER UNSALTED QUA|MARGARINE|BUTTER|GROCERY DAIRY|Grocery|1|3.88|3.88|20190427|4|2|2019
6745|20190427465686|2019-04-27|18|14|600|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427465880|2019-04-27|18|18|240|9|7675017287|XBOX CASH $25|UNKNOWN CATAGORY|GIFT CARDS|Blackhawk Gift Card|Service|1|25|25|20190427|4|2|2019
6745|20190427465015|2019-04-27|18|3|175|6|7535511270|OLD ORCHARD RUBY RED G|VEG/FRUIT JUICE BOTTLED|JUICE GRAPEFRUIT|GROCERY FS|Grocery|1|1.98|1.98|20190427|4|2|2019
6745|20190427463426|2019-04-27|17|37|650|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427463982|2019-04-27|17|46|175|6|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|9.9|20190427|4|2|2019
6745|20190427464413|2019-04-27|17|53|175|6|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|5.13|20190427|4|2|2019
6745|20190427464692|2019-04-27|17|58|175|6|7222000543|FRANZ ROLL SWEET HAWAI|BAKERY PRODUCTS|FRANZ BUNS/ROLLS|GROCERY BAKERY|Bakery|1|4.29|4.29|20190427|4|2|2019
6745|20190427465157|2019-04-27|18|5|600|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427464584|2019-04-27|17|56|240|9|8769283134|TWISTED TEA CANS|BEER|DSD BEERIMPORT & MICRO|GROCERY BEER|Grocery|1|15.98|15.98|20190427|4|2|2019
6745|20190427465264|2019-04-27|18|7|110|3|2640000020|DG BUTTER UNSALTED QUA|MARGARINE|BUTTER|GROCERY DAIRY|Grocery|1|3.88|3.88|20190427|4|2|2019
6745|20190427465654|2019-04-27|18|14|600|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427465473|2019-04-27|18|11|195|5|8210084001|VENDANGE TETRA PK PINO|WINE|DSD WINECALIFORNIA|GROCERY  WINE|Grocery|1|6.99|6.99|20190427|4|2|2019
6745|20190427465880|2019-04-27|18|18|240|9|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|7.86|20190427|4|2|2019
6745|20190427465405|2019-04-27|18|10|175|6|23213300000|BEEF RIBEYE STEAK BONE|BEEF|BEEF CH LOINS|MEAT|Meat|1|13.98|11.6|20190427|4|2|2019
6745|20190427466799|2019-04-27|18|33|240|9|5150000020|SMUCKR BUTERSCTCH TOPN|ICE CREAM CONES & TOPPING|TOPPING ICE CREAM|GROCERY FS|Grocery|1|2.18|2.18|20190427|4|2|2019
6745|20190427467111|2019-04-27|18|38|110|3|23632100000|DELI SWISS CHEESE COUN|DELICATESSEN|DELI CHEESE|DELI COLD SERVICE FS|Deli|1|5.98|2.48|20190427|4|2|2019
6745|20190427466777|2019-04-27|18|32|650|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427466202|2019-04-27|18|23|175|6|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|7.99|20190427|4|2|2019
6745|20190427466142|2019-04-27|18|22|110|3|89127800230|MONACO BLACK RASPBERRY||||Grocery|1|2.38|2.38|20190427|4|2|2019
6745|20190427465051|2019-04-27|18|4|110|3|3680010443|FC STEAK CUT FRIES||||Grocery|1|2.09|2.09|20190427|4|2|2019
6745|20190427467073|2019-04-27|18|37|150|6|7206008701|HILAND DAIRY CHOCOLATE|FROZEN ICE CREAM PRODUCTS|ice cream|GROCERY FROZEN|Grocery|1|2.48|2.48|20190427|4|2|2019
6745|20190427467368|2019-04-27|18|42|600|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427466515|2019-04-27|18|28|650|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427466659|2019-04-27|18|30|110|3|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|9.28|20190427|4|2|2019
6745|20190427467186|2019-04-27|18|39|110|3|75351946472|IMPERIAL SMOKED ALMOND|NUTS|SNACK NUTS CANNED-WNT|GROCERY FS|Grocery|1|5.69|5.69|20190427|4|2|2019
6745|20190427465850|2019-04-27|18|17|110|3|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|9.7|20190427|4|2|2019
6745|20190427466515|2019-04-27|18|28|650|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427464666|2019-04-27|17|57|190|7|3680044040|@EASE POTATO SKINS C&B||||Grocery|1|2.5|2.5|20190427|4|2|2019
6745|20190427465264|2019-04-27|18|7|110|3|1200016313|PEPSI|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|2.98|2.98|20190427|4|2|2019
6745|20190427465405|2019-04-27|18|10|175|6|23213300000|BEEF RIBEYE STEAK BONE|BEEF|BEEF CH LOINS|MEAT|Meat|1|13.98|11.6|20190427|4|2|2019
6745|20190427465044|2019-04-27|18|4|650|12|23745500000|DELI KIDS ICE CREAM CO|DELICATESSEN|DELI DESSERTS|DELI HOT SERVICE NFS|Deli|1|0.25|0.23|20190427|4|2|2019
6745|20190427465450|2019-04-27|18|10|110|3|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|7.37|20190427|4|2|2019
6745|20190427464101|2019-04-27|17|48|195|5|7339000203|AIR HEADS WATERMELON|CANDY|CANDY NON CHOCOLATE COUNT|GROC CARB BEV CANDY|Grocery|1|0.29|0.29|20190427|4|2|2019
6745|20190427464595|2019-04-27|17|56|175|6|23228800000|85/15 GROUND BEEF SVP|GROUND BEEF|BEEF GRND EX-LEAN|MEAT|Meat|1|2.48|8.21|20190427|4|2|2019
6745|20190223462089|2019-02-23|17|14|240|8|8488000010|LATAH CREEK HUCKLEBRY|WINE|DSD WINENORTHWEST|GROCERY  WINE|Grocery|1|8.18|8.18|20190223|2|1|2019
6745|20190223462147|2019-02-23|17|15|250|2|5110007930|WILD LEMON FILL|CANNED FRUIT|PIE FILLING|GROCERY FS|Grocery|1|2.89|2.89|20190223|2|1|2019
6745|20190223462656|2019-02-23|17|24|109|4|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223462240|2019-02-23|17|17|109|4|7111702500|RSER SIGNATURE MAC & C|DELI MISCELLANEOUS|DELI-MISC|MEAT DEPT DELI TO BE DELE|Meat|1|3.99|3.99|20190223|2|1|2019
6745|20190223462523|2019-02-23|17|22|140|6|4400005612|NBC CHIPS AHOY CHEWY R||||Grocery|1|3.98|3.98|20190223|2|1|2019
6745|20190223462836|2019-02-23|17|27|145|3|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|3.23|3.23|20190223|2|1|2019
6745|20190223462147|2019-02-23|17|15|250|2|978150116227|BOOKS ASST PP 799||BOOKS|GROCERY NFS|Grocery|1|7.99|5.99|20190223|2|1|2019
6745|20190223462836|2019-02-23|17|27|145|3|7111702500|RSER SIGNATURE MAC & C|DELI MISCELLANEOUS|DELI-MISC|MEAT DEPT DELI TO BE DELE|Meat|1|3.99|3.99|20190223|2|1|2019
6745|20190223462711|2019-02-23|17|25|145|3|4712503121|CYRUS STRBRY/RHUBARB 9|FROZEN PASTRY/DESSERTS|FROZ PIES RETAIL|BAKERY IN STORE|Bakery|1|7.98|7.98|20190223|2|1|2019
6745|20190223462793|2019-02-23|17|26|240|8|3680012615|FC SMALL CURD COT CHSE||COTTAGE CHEESE|GROCERY DAIRY|Grocery|1|2.48|2.48|20190223|2|1|2019
6745|20190223462793|2019-02-23|17|26|240|8|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223463258|2019-02-23|17|34|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|5.98|-5.98|20190223|2|1|2019
6745|20190223462142|2019-02-23|17|15|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|8.53|-8.53|20190223|2|1|2019
6745|20190223462400|2019-02-23|17|20|145|3|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223462836|2019-02-23|17|27|145|3|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|3.23|-3.23|20190223|2|1|2019
6745|20190223463498|2019-02-23|17|38|240|8|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|2.68|-2.68|20190223|2|1|2019
6745|20190223463093|2019-02-23|17|31|135|9|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223463232|2019-02-23|17|33|145|3|2840014739|FRITO XL SUNCHIPS HARV|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|2.99|2.99|20190223|2|1|2019
6745|20190223462365|2019-02-23|17|19|670|12|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|0.99|-0.99|20190223|2|1|2019
6745|20190223461599|2019-02-23|17|6|140|6|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|2.88|-2.88|20190223|2|1|2019
6745|20190223463790|2019-02-23|17|43|145|3|7110000403|HVR PARTY DIP|SALAD DRESSING & MAYONNAI|SALAD DRESSING ENVELOPE|GROCERY FS|Grocery|1|1.86|1.86|20190223|2|1|2019
6745|20190223463258|2019-02-23|17|34|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|5.98|5.98|20190223|2|1|2019
6745|20190223463232|2019-02-23|17|33|145|3|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|2.99|2.99|20190223|2|1|2019
6745|20190223464120|2019-02-23|17|48|145|3|3680006097|TC IBUPROFEN CHLDRN BB|PAIN REMEDIES|IBUPROFEN|GM HEALTH & BEAUTY|GM|1|4.89|4.89|20190223|2|1|2019
6745|20190223462300|2019-02-23|17|18|145|3|76566730020|AC SAUCE PAD THAI|SPECIALTY FOODS|SPECIALTY ORIENTAL|NATURAL GROCERY|Natural Organic|1|3.68|3.68|20190223|2|1|2019
6745|20190223462764|2019-02-23|17|26|250|2|7800001716|SQUIRT DIET CANS|BEVERAGE & MIXES|DSD BEVERAGES-POP12 PACK|GROC CARB BEV CANDY|Grocery|1|3.28|3.28|20190223|2|1|2019
6745|20190223462365|2019-02-23|17|19|670|12|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|0.99|0.99|20190223|2|1|2019
6745|20190223463363|2019-02-23|17|36|135|9|5100015315|V8 VEG JC|VEGETABLE & FRUIT JUICE C|VEGETABLE JUICE   (> 50%|GROCERY FS|Grocery|1|0.93|0.93|20190223|2|1|2019
6745|20190223462122|2019-02-23|17|15|145|3|23583600000|DELI PREM FLAVOR TURKE|DELICATESSEN|DELI MEATS|DELI COLD SERVICE FS|Deli|1|8.99|7.01|20190223|2|1|2019
6745|20190223464926|2019-02-23|18|2|240|8|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|3.38|3.38|20190223|2|1|2019
6745|20190223463596|2019-02-23|17|39|145|3|2840000024|FRITO DIP JALAPENO CHE|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|3.48|3.48|20190223|2|1|2019
6745|20190223464263|2019-02-23|17|51|135|9|3680044407|FC LT RED KIDNEY BEANS||||Grocery|1|0.73|0.73|20190223|2|1|2019
6745|20190223464263|2019-02-23|17|51|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|12.78|12.78|20190223|2|1|2019
6745|20190223464263|2019-02-23|17|51|135|9|1780014905|PUR HLTHY MOR LAMB/RIC|PET FOOD - DOG|DOG FOOD MISC DRY|GROCERY NFS|Grocery|1|14.28|14.28|20190223|2|1|2019
6745|20190223463710|2019-02-23|17|41|240|8|7007458059|PEDIASURE CHOCOLATE|BABY FORMULA|BABY FORMULA|GROCERY FS|Grocery|1|10.58|10.58|20190223|2|1|2019
6745|20190223461723|2019-02-23|17|8|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|2.49|2.49|20190223|2|1|2019
6745|20190223461773|2019-02-23|17|9|135|9|7342000011|DAISY SOUR CREAM|DAIRY|SOUR CREAM|GROCERY DAIRY|Grocery|1|1.98|1.98|20190223|2|1|2019
6745|20190223463297|2019-02-23|17|34|140|6|7800005245|A&W ROOT BEER NR|BEVERAGE & MIXES|DSD BEVERAGES-POPSINGLES|GROC CARB BEV CANDY|Grocery|1|1.98|1.98|20190223|2|1|2019
6745|20190223463710|2019-02-23|17|41|240|8|4640|LETTUCE ROMAINE|PRODUCE|produce|PRODUCE FS|Produce|1|1.78|1.78|20190223|2|1|2019
6745|20190223463455|2019-02-23|17|37|140|6|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223463252|2019-02-23|17|34|250|2|2640040520|DG 2% MILK LACTOSE FRE|DAIRY|MILK 1/2 GALLON MISC|GROCERY DAIRY|Grocery|1|2.88|2.88|20190223|2|1|2019
6745|20190223463718|2019-02-23|17|41|140|6|32586652812|ALEVE LIQUID GELS|PAIN REMEDIES|NAPROXEN|GM HEALTH & BEAUTY|GM|1|12.39|12.39|20190223|2|1|2019
6745|20190223463506|2019-02-23|17|38|140|6|4134701001|ITAL CHEF ELBOW MACARO|PASTA PRODUCTS|PASTA MACARONI & NOODLES|GROCERY FS|Grocery|1|2.18|2.18|20190223|2|1|2019
6745|20190223462793|2019-02-23|17|26|240|8|38137005570|BANDAID+ANTIBIOTC ASST|FIRST AID|BAND-AIDS|GM HEALTH & BEAUTY|GM|1|3.99|3.99|20190223|2|1|2019
6745|20190223463194|2019-02-23|17|33|135|9|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223461773|2019-02-23|17|9|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|5.98|5.98|20190223|2|1|2019
6745|20190223465494|2019-02-23|18|11|140|6|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|7.48|7.48|20190223|2|1|2019
6745|20190223464263|2019-02-23|17|51|135|9|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|2.59|-2.59|20190223|2|1|2019
6745|20190223464926|2019-02-23|18|2|240|8|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|3.38|-3.38|20190223|2|1|2019
6745|20190223465128|2019-02-23|18|5|135|9|1681|COS TUNA COUPON|COUPONS|EXCELL AD COUPONS|GROCERY FS|Grocery|1|1|-1|20190223|2|1|2019
6745|20190223465834|2019-02-23|18|17|240|8|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|0.78|0.78|20190223|2|1|2019
6745|20190223464380|2019-02-23|17|53|145|3|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|1|2.98|2.98|20190223|2|1|2019
6745|20190223464818|2019-02-23|18|0|250|2|0|COKE 6 PACK|BEVERAGE & MIXES|DSD BEVERAGES-POP6 PACKS|GROC CARB BEV CANDY|Grocery|-1|11.78|-11.78|20190223|2|1|2019
6745|20190427465722|2019-04-27|18|15|175|6|1600047737|BC ORIG SUPREME BROWNI|CAKE MIXES|BAKING FUDGE & BROWNIE M|GROCERY FS|Grocery|1|2.33|2.33|20190427|4|2|2019
6745|20190427465850|2019-04-27|18|17|110|3|7373100982|MISSION SALSA CON QUES|MEXICAN FOOD|MEXICAN FOOD SALSA|GROCERY FS|Grocery|1|3.38|3.38|20190427|4|2|2019
6745|20190427465731|2019-04-27|18|15|240|9|2410595900|GP 8 PC FRSH MARINATED|FRESH POULTRY|HONEYSUCKLE TURKEY|DELI HOT SERVICE NFS|Deli|1|6.99|6.99|20190427|4|2|2019
6745|20190427464303|2019-04-27|17|51|240|9|3680045489|FC LF LEMON YOGURT||||Grocery|1|0.4|0.4|20190427|4|2|2019
6745|20190427463171|2019-04-27|17|32|240|9|3410000344|REDDS WICKED APPLE ALE|BEER|DSD BEERSINGLES < 17 oz|GROCERY BEER|Grocery|1|1.59|1.59|20190427|4|2|2019
6745|20190427463796|2019-04-27|17|43|240|9|2500004496|SIMPLY ORANGE PULP FRE||||Grocery|1|4.57|4.57|20190427|4|2|2019
6745|20190427464666|2019-04-27|17|57|190|7|4175500810|LANGER CRANBERRY COCKT|VEG/FRUIT JUICE BOTTLED|CRANBERRY JUICE PLSTC-WT|GROCERY FS|Grocery|1|2.28|2.28|20190427|4|2|2019
6745|20190427464095|2019-04-27|17|48|240|9|23988800000|DONUTS OLD FASHIONED S|BAKERY PRODUCTS IN-STORE|CAKE DONUTS IN-STORE|BAKERY IN STORE|Bakery|1|5.98|5.98|20190427|4|2|2019
6745|20190427465007|2019-04-27|18|3|150|4|63598524583|MIKES HARDER LEMONADE|BEER|BEER|GROCERY BEER|Grocery|1|2.89|2.89|20190427|4|2|2019
6745|20190427464094|2019-04-27|17|48|175|6|2410595900|GP 8 PC FRSH MARINATED|FRESH POULTRY|HONEYSUCKLE TURKEY|DELI HOT SERVICE NFS|Deli|1|6.99|6.99|20190427|4|2|2019
6745|20190427465007|2019-04-27|18|3|150|4|63598524583|MIKES HARDER LEMONADE|BEER|BEER|GROCERY BEER|Grocery|1|2.89|2.89|20190427|4|2|2019
6745|20190427464692|2019-04-27|17|58|175|6|4142001311|SATHERS BLUE SHARKS 2/|CANDY PEG PACK|CANDYHANGING BAGS-WNT|GROC CARB BEV CANDY|Grocery|1|0.83|0.83|20190427|4|2|2019
6745|20190427465164|2019-04-27|18|6|110|3|4175500810|LANGER CRANBERRY COCKT|VEG/FRUIT JUICE BOTTLED|CRANBERRY JUICE PLSTC-WT|GROCERY FS|Grocery|1|2.28|2.28|20190427|4|2|2019
6745|20190427464907|2019-04-27|18|1|240|9|23650700000|DELI FAMILY SIZE GARDE|DELICATESSEN|DELI SALADS|DELI COLD SERVICE FS|Deli|1|2.99|2.99|20190427|4|2|2019
6745|20190427467308|2019-04-27|18|41|150|6|2410595900|GP 8 PC FRSH MARINATED|FRESH POULTRY|HONEYSUCKLE TURKEY|DELI HOT SERVICE NFS|Deli|1|6.99|6.99|20190427|4|2|2019
6745|20190427466926|2019-04-27|18|35|150|6|23215400000|BEEF TRI TIP STEAK LOI|BEEF|BEEF CH LOINS|MEAT|Meat|1|8.78|14.99|20190427|4|2|2019
6745|20190427466876|2019-04-27|18|34|240|9|2840058932|FRITOS SCOOPS|POTATO CHIPS|FRITO LAY CHIPS & SNACKS|GROCERY FS|Grocery|1|3.58|3.58|20190427|4|2|2019
6745|20190427466076|2019-04-27|18|21|110|3|4178900122|MARUCHAN INSTANT BEEF|DRY SOUP & RAMENS|DRY SOUP - PKG. MISC.|GROCERY FS|Grocery|1|0.35|0.35|20190427|4|2|2019
6745|20190427465007|2019-04-27|18|3|150|4|7199017049|BLUE MOON BELGIAN WHIT||||Grocery|1|3.09|3.09|20190427|4|2|2019
6745|20190427465147|2019-04-27|18|5|240|9|23215400000|BEEF TRI TIP STEAK LOI|BEEF|BEEF CH LOINS|MEAT|Meat|1|8.78|15.9|20190427|4|2|2019
6745|20190427465646|2019-04-27|18|14|190|7|4300000944|COOL WHIP|FROZEN TOPPINGS & CREAMER|FROZ TOPPINGS|GROCERY FROZEN|Grocery|1|2.86|2.86|20190427|4|2|2019
6745|20190427463282|2019-04-27|17|34|110|3|61126910171|RED BULL SUGAR FREE|BEVERAGE & MIXES|ENERGY DRINKS-WT|GROC CARB BEV CANDY|Grocery|1|1.98|1.98|20190427|4|2|2019
6745|20190427463791|2019-04-27|17|43|190|7|2700041901|SNACK PACK VANILLA|GELATIN & PUDDINGS|PUDDINGS CANNED|GROCERY FS|Grocery|1|1|1|20190427|4|2|2019
6745|20190427464907|2019-04-27|18|1|240|9|23718800000|DELI BAKED POTATO SALA|DELICATESSEN|DELI SALADS|DELI COLD SERVICE FS|Deli|1|3.99|2.71|20190427|4|2|2019
6745|20190427464343|2019-04-27|17|52|110|3|4886731311|JUANITAS CHILEPENOS CH|NO CATEGORY|Default|GROCERY FS|Grocery|1|2.78|2.78|20190427|4|2|2019
6745|20190427467012|2019-04-27|18|36|190|7|2670016147|GOLDNSOFT SPREAD|MARGARINE|MARGARINE PROCESSED PACK|GROCERY DAIRY|Grocery|1|2.58|2.58|20190427|4|2|2019
6745|20190427467551|2019-04-27|18|45|190|7|5100001261|CAMP CREAM OF MUSH P=6|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1|1|20190427|4|2|2019
6745|20190427467551|2019-04-27|18|45|190|7|5100001261|CAMP CREAM OF MUSH P=6|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1|1|20190427|4|2|2019
6745|20190427463171|2019-04-27|17|32|240|9|3410000344|REDDS WICKED APPLE ALE|BEER|DSD BEERSINGLES < 17 oz|GROCERY BEER|Grocery|1|1.59|1.59|20190427|4|2|2019
6745|20190427468528|2019-04-27|19|2|190|7|2529360039|SILK PLAINSOY MILK|DELI GROCERY|SOY MILK|GROCERY DAIRY|Grocery|1|3.69|3.69|20190427|4|2|2019
6745|20171014426738|2017-10-14|7|25|165|4|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20171014426738|2017-10-14|7|25|165|4|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20171014426738|2017-10-14|7|25|165|4|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20171014426738|2017-10-14|7|25|165|4|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20171014427018|2017-10-14|7|30|135|6|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20171014427018|2017-10-14|7|30|135|6|5100012326|CAMP CRM OF MUSH W/RST|CANNED SOUP|SOUP CONDENSED|GROCERY FS|Grocery|1|1.48|0.88|20171014|10|4|2017
6745|20190223462142|2019-02-23|17|15|135|9|2106201234|TULELAKE HORSERADISH O|SPECIALTY FOODS|SPECIALTY MUSTARDS-HORSRA|MEAT DEPT DELI TO BE DELE|Meat|1|1.98|1.98|20190223|2|1|2019
6745|20190223462400|2019-02-23|17|20|145|3|7227338765|S&W BLACK BEANS|CANNED BEANS|BEANS MISC CANNED|GROCERY FS|Grocery|1|0.98|0.38|20190223|2|1|2019
6745|20190223462400|2019-02-23|17|20|145|3|7227338765|S&W BLACK BEANS|CANNED BEANS|BEANS MISC CANNED|GROCERY FS|Grocery|1|0.98|0.38|20190223|2|1|2019
6745|20190223462677|2019-02-23|17|24|240|8|3338353650|POTATOES 10 LB BAG|PRODUCE|produce|PRODUCE FS|Produce|1|3.28|0.98|20190223|2|1|2019
6745|20190223462400|2019-02-23|17|20|145|3|7227338765|S&W BLACK BEANS|CANNED BEANS|BEANS MISC CANNED|GROCERY FS|Grocery|1|0.98|0.38|20190223|2|1|2019
6745|20190223462409|2019-02-23|17|20|240|8|2724100131|SHRIMP COOKED 31/40 WH|FROZEN FISH|FROZ FISH MISC|MEAT SEAFOOD|Meat|1|10.98|10.98|20190223|2|1|2019
6745|20190223463127|2019-02-23|17|32|250|2|1740022252|MINUTE RICE  JASMINE||||Grocery|1|2.49|2.49|20190223|2|1|2019
6745|20190223462969|2019-02-23|17|29|250|2|3680014414|FC CREAM OF CHICKEN SO||||Grocery|1|0.5|0.5|20190223|2|1|2019
6745|20190223463501|2019-02-23|17|38|250|2|7227338765|S&W BLACK BEANS|CANNED BEANS|BEANS MISC CANNED|GROCERY FS|Grocery|1|0.98|0.38|20190223|2|1|2019
6745|20190223462400|2019-02-23|17|20|145|3|3338353650|POTATOES 10 LB BAG|PRODUCE|produce|PRODUCE FS|Produce|1|3.28|0.98|20190223|2|1|2019
6745|20190223463297|2019-02-23|17|34|140|6|4142001306|SATHERS ORANGE SLICES|CANDY PEG PACK|CANDYHANGING BAGS-WNT|GROC CARB BEV CANDY|Grocery|1|0.83|0.83|20190223|2|1|2019
